gene	r_squared	pvalue	pc1_r_squared	pc1_pvalue	pc1_2_r_squared	pc1_2_pvalue	pc1_3_r_squared	pc1_3_pvalue	pc1_4_r_squared	pc1_4_pvalue	pc1_5_r_squared	pc1_5_pvalue
GRIN2D	3.85229815186973e-05	0.899081761869185	8.49081368951844e-05	0.895295602480744	0.0516505652980781	0.851901974271924	0.0519414614038762	0.853330191440266	0.0645556893287877	0.931021855101583	0.0679452385613615	0.966270371644279
CCDC114	0.000774179316459173	0.569604143211372	0.0653456167916306	0.602521910313291	0.0898199270559929	0.639828084576395	0.094856412978709	0.658387297599364	0.103002128353557	0.650166314949233	0.114494835775427	0.547717268449316
ZNF175	0.0139180002807955	0.0155629503492929	0.116363788011209	0.0202350614531784	0.211347666279953	0.00503185685381957	0.248610800726014	0.0116158791415234	0.248879247311593	0.0115060529371828	0.251043695527135	0.0109796205873613
PLA2G4C	0.0182168107551284	0.00559704571451961	0.0239892730395563	0.00614355411271824	0.0417456410774014	0.00561213640673707	0.0702451856090605	0.0137121837773145	0.0836594554766787	0.0072086402333763	0.128847550572369	0.0519883805527669
CABP5	1.98658747370272e-05	0.927435460026048	0.0214245761705751	0.897014910881347	0.0214299434508989	0.900962448167924	0.0220710760984409	0.914724502355686	0.0381257779140191	0.977617689578141	0.0476522247182426	0.9554012992413
CAPS	0.00372630514151711	0.211864478757105	0.0519147508533566	0.24643373524868	0.0752874359533615	0.240715037998466	0.101602527170023	0.232593307792953	0.11531590889541	0.193358849683888	0.116291931699943	0.193594678390829
THEG	0.000128620141358289	0.816741680422113	0.000193436939207702	0.821974599150732	0.0380920156720787	0.906901797667188	0.0466373824059211	0.907394013278692	0.0505372674090103	0.897245258095626	0.0505510744010043	0.896882712097111
MIER2	0.00264944954482881	0.292601156247558	0.4940978991822	0.319975933479062	0.49805941306363	0.278528038728718	0.518915922009121	0.308031102372035	0.546830349459178	0.339694843698406	0.548265154641677	0.287685743985494
PPP2R1A	0.000864539454297419	0.547895055226429	0.222581509646605	0.706466519335029	0.222909297062415	0.692994868010302	0.260643674373217	0.441052632768054	0.261613177815756	0.481961217179298	0.270269808842953	0.498247795587213
TNPO2	0.00274466466981773	0.284078539512681	0.00393472761108402	0.276041983165824	0.0419782532201075	0.250501931729866	0.0551400799449597	0.333852460053303	0.283022222085781	0.823605190089966	0.28651224912999	0.769989930476211
GCDH	0.000135941841298902	0.811692804911163	0.25232165894416	0.438225897159495	0.253364451304896	0.411945030173468	0.261410463000941	0.411143882816145	0.30324360514018	0.195072734422068	0.309751969019458	0.321325512328646
DNASE2	0.000674271042167696	0.595652258004397	0.0762190447691774	0.637332010632077	0.0906004214159513	0.617721058204953	0.11076719853459	0.617496162897045	0.112879422475631	0.623035727716372	0.118501178493629	0.622870211488088
MAST1	0.00356837048188474	0.221835062246827	0.00856532508876141	0.212594641746825	0.0489460746902916	0.356781075916419	0.10274808721906	0.382728713799355	0.251663410790191	0.906997050820454	0.266392594105525	0.962782471898149
PRPF31	0.00321578132248495	0.246197419987543	0.556287558407291	0.794023604369341	0.584616654023597	0.531315823545461	0.58561037249243	0.536956326023343	0.587355610774145	0.504185979164999	0.588550387922706	0.518537999997798
TFPT	0.00156954842093347	0.418045979517603	0.517480751185027	0.0859305112825639	0.52204435401374	0.0755992506007693	0.522129676125433	0.0739443738283685	0.52990977703854	0.0645655253689116	0.537352858840922	0.062490515961572
PDE4C	0.00616507681654403	0.108092530133984	0.0425075526822631	0.107600371612505	0.0601875195073075	0.107958177283547	0.0648847266827769	0.119981769713073	0.0962246535010679	0.176553413177324	0.0962689794496863	0.176606459643014
ELL	0.00180259953936841	0.38544444416151	0.162023004473734	0.628716605901808	0.162131785423665	0.633043514304181	0.311299483332131	0.374854922998126	0.322397080822796	0.381543363065009	0.32740792945691	0.400071321247697
UPK1A	0.000498120377630566	0.648325937073413	0.00161208722732564	0.674405403793973	0.00470415780845792	0.688646650430961	0.00984505340199988	0.671207223171591	0.0143271637906184	0.634532450385986	0.0144147745012015	0.640478292323256
ATP4A	0.00585536434726734	0.117389966020512	0.00646742848525565	0.119291293960794	0.0574923225232002	0.236863982325088	0.0586653715505582	0.214075823306552	0.0932064652104645	0.325321042009882	0.0936406456863704	0.327738805885768
TMEM147	0.00523922129313034	0.138627557229355	0.0925127436924366	0.28443920471272	0.238614145709099	0.115931678596238	0.313156911694807	0.104752176500842	0.313228515761755	0.105274058487122	0.314707192762696	0.100441397477636
MAG	0.00664746119819961	0.0951753820359226	0.00735652737116117	0.0992286762662844	0.0192912675943786	0.0857401561833104	0.0225183605569248	0.066357963109014	0.0226168449196496	0.0675250636615194	0.0240712958318168	0.0680415573537249
USF2	0.00124069598188772	0.471562363911557	0.376234517068798	0.748026442226203	0.381109163895465	0.615367642356642	0.381224664275695	0.619530713393808	0.417524432586829	0.786849711143282	0.423963450504621	0.892643182063757
LSR	0.000361596331902504	0.697587371480161	0.0120996707503754	0.605965948543087	0.204266531530869	0.552235144922862	0.23298656543909	0.66091841773404	0.254709606249309	0.81157157422796	0.258281235875648	0.818926437844083
ZNF14	0.000206004101603045	0.769304911284391	0.0958262387874766	0.799082171602018	0.153754351270564	0.725785603402205	0.161836371856562	0.721949569521013	0.184568497665142	0.653618084872328	0.234834123066608	0.637080775884013
PBX4	0.000320560397588505	0.714467523947485	0.113132405354354	0.706916456500451	0.209890746212853	0.72706351348325	0.342080770980625	0.87391535525281	0.368971511288667	0.87522943915573	0.443462370438771	0.694180173405709
ZNF574	0.00145197004312063	0.436056276475358	0.152413366504231	0.732069268889362	0.161379376307164	0.674377053129953	0.161705984743825	0.646924704791281	0.203237445223859	0.823362409995737	0.203777312898395	0.824908179274418
SIPA1L3	0.00600608937571355	0.112760038071713	0.0132612621239173	0.129062296874265	0.0233489947836083	0.144048407360398	0.0271034445707013	0.163785231625774	0.0762850295694535	0.212702470069176	0.0912739644555512	0.23335223584089
ZNF85	0.000685964520707097	0.592479500771923	0.0640379353422081	0.750642491463738	0.0745040014550933	0.695981490052832	0.0751008872449456	0.676348039227717	0.0903807634666402	0.496209360291157	0.103310525046348	0.486796317337927
ETHE1	0.0201588323986462	0.0035469296570612	0.158672636047705	0.00104228818018594	0.162054814306484	0.00153302594402432	0.168640671762578	0.00142772567944762	0.237579485775248	0.00160334715135054	0.250092358109547	0.00209014892598433
RUNDC3B	0.00346299778441302	0.228798949241402	0.0138166720228911	0.26729427175078	0.0571476407974559	0.225698423429431	0.11843727260914	0.145315914493835	0.118458785143303	0.146176064737025	0.119806287500823	0.167891490450787
GTPBP10	0.0198212452951787	0.00383885891925177	0.166759704275652	0.00302175680833994	0.16804914251991	0.00365145182925854	0.197786493773658	0.00519533500076362	0.202072420617414	0.00507805139872627	0.221888228520302	0.00992174450090088
RASA4	0.00553034900923598	0.128103957917667	0.0868303805588419	0.228670431956801	0.101508994362133	0.248922890352189	0.290710463327995	0.122575889955871	0.311270665840743	0.219791785292719	0.323693105949643	0.281959028021012
TFPI2	0.0223984446225914	0.00210264874885869	0.0235396936130051	0.00303792149918945	0.0258786111280073	0.00325660223603461	0.0279923160465903	0.00407247487260159	0.0312724621337008	0.00377766694330398	0.0331242937888481	0.00460919703098505
TWISTNB	0.000715838338161029	0.58452900962113	0.00420433120376239	0.55698569383723	0.00428882405784724	0.560479650036456	0.00809422343461672	0.579274500259686	0.0111659580309236	0.566943303542773	0.0117205613809744	0.555066554798744
PON2	0.000193229073599357	0.776376663029219	0.00798351315308346	0.746300761726482	0.0120367680795823	0.836545828619461	0.0155007367549896	0.814471687351433	0.0162508586524037	0.77675425345577	0.0320630464404274	0.678439163920082
ITGB8	0.000303610803990927	0.721797600519185	0.0672020313858279	0.98719561129668	0.163101548954248	0.650952431329114	0.172920054513251	0.678801584831161	0.230499283471673	0.531707548575078	0.245081157670899	0.445335380320264
SP4	0.00200994949991477	0.359397014635454	0.258488585134041	0.848639596556619	0.260546701833462	0.819373225493834	0.277871953590024	0.696005216642052	0.350459425210394	0.308250015292107	0.397483050175444	0.35699453062628
CBLL1	0.00110583756751448	0.496717292629479	0.228570102134053	0.981320155139045	0.229328933498156	0.981356008774059	0.2556871114733	0.97861659539778	0.26377286713294	0.903839800142639	0.282941824900021	0.746709064536396
PTN	0.00112970601413603	0.492105538305691	0.00247268619814138	0.527666169097859	0.0029396720918246	0.520342918292212	0.0294311781791647	0.434819055781019	0.0295023407580131	0.434838478495697	0.0372485895438939	0.431903773259023
MPP6	0.00587810293931902	0.11667828893329	0.0786119777742199	0.105539875370755	0.495954771713629	0.222041248182507	0.496290768821525	0.218872436530428	0.515607717464911	0.209731454369237	0.530884079083127	0.179071772360241
DFNA5	0.00178803116192943	0.387373116054053	0.00479794558559792	0.435012935829573	0.0875024858541987	0.210973544674495	0.173157640558809	0.206064504510256	0.204454673037282	0.135237446404821	0.256897853060761	0.195106712006027
ZC3HAV1	0.000880774778549708	0.54415894843868	0.296288450833803	0.582195206038296	0.311739396999982	0.529016868287	0.311782453342505	0.523645085221913	0.318122183692207	0.659280911358354	0.355621466411114	0.391312401831251
ADAP1	0.00423119566030432	0.18334816841994	0.112888635349128	0.0915592121615939	0.131679150032174	0.100007874154065	0.133134319914664	0.0919656801089789	0.133468233898526	0.0987786932524121	0.156318092586611	0.0683932194152463
TFEC	7.32391083549213e-05	0.861184136425234	0.0823356983693845	0.830229519597576	0.148479643856012	0.850946090421417	0.329879323962918	0.904982598696566	0.443087056391702	0.710597703650937	0.597726846603149	0.509857390312506
H2AFV	1.31022759217101e-05	0.941041361548272	0.0405738738023778	0.834037246003169	0.041103275848917	0.845805221514609	0.147764615891879	0.676730017269058	0.155432539136309	0.657498614064231	0.157704263994306	0.684563476146838
CAV1	0.00824242799254375	0.063042450431409	0.0150161404295956	0.0643032165829707	0.0150180247238486	0.0646594604232498	0.315125249124143	0.0942133435451479	0.316808558731425	0.103791562889031	0.394456197824073	0.178167855189051
RNF32	0.000557187324949369	0.629535837834917	0.00603973126041348	0.507178202772267	0.0350254508568686	0.510927197969508	0.0663772273782506	0.440215355689282	0.114351569300494	0.511209919980303	0.121266528231869	0.414390983658004
WNT2	0.0117246807104273	0.0264863368084532	0.0304474838483452	0.0293069324692743	0.0474137486810528	0.0376289881397256	0.114069610796399	0.030894761776932	0.275022758092789	0.113256712764478	0.347701155127889	0.315885396898867
HOXA1	0.0118837585147801	0.0254766115678347	0.0255905972137715	0.0318461658823723	0.248155604296027	0.0222806598453715	0.344225566644944	0.083672373692712	0.345330608821587	0.0752933907880793	0.364208526950766	0.0987404045381701
LFNG	2.62481388075563e-05	0.916626521174692	0.0734179485074707	0.892276322965802	0.161583740612845	0.643478455484769	0.161876923374904	0.619235808706358	0.161992752916387	0.628412203361364	0.16552531817628	0.623329014245406
HOXA5	0.00079937825827113	0.563386702644207	0.00767057451875238	0.533254911824429	0.0136863695253143	0.534334864682957	0.0403267662395319	0.548095700978649	0.107645966673602	0.751005960849035	0.108070253331498	0.753307461308894
IQCE	6.90581937643465e-05	0.865165638280664	0.0253165293455959	0.889798158972081	0.122620053346647	0.781516799124725	0.13435137684778	0.74929812570015	0.242765258902528	0.864636526038427	0.255398384785887	0.70966571132342
TSPAN12	1.09515194801553e-05	0.946089174237235	0.00204034922215329	0.974755198449137	0.0025912226072255	0.992638209032107	0.00851579193829054	0.966233486687917	0.0164432443533516	0.992776050148618	0.0185503135527467	0.946619472870901
SSBP1	0.00135003474110375	0.452644724749053	0.0862540727082913	0.678334975682532	0.321349805422075	0.600725067564535	0.424805271382184	0.537568198815021	0.466763641613252	0.612844747190854	0.46704224637959	0.634042806524377
EVX1	0.0018432515326417	0.380134056373123	0.0199014771740986	0.321992050090492	0.0200121383743648	0.320750631191962	0.0422048052911932	0.310983721708372	0.0429618418672899	0.294949326936756	0.0509475806168779	0.245156394756545
HIBADH	5.34107470469427e-05	0.881292848784825	0.00127604921529649	0.878986427802728	0.00248525715081012	0.877153835318829	0.0253056961930279	0.864400137079735	0.0253084397628425	0.864538144141881	0.0253545509598022	0.863992229072155
CPVL	0.00923655282804247	0.0490340560612493	0.0113691041175198	0.0497329782676696	0.0834728877691406	0.0407159668001317	0.351738807215031	0.0494327976041834	0.441317778828903	0.0341576156946035	0.464544984241618	0.0248193243555613
CHN2	0.000135138981419609	0.812239316878142	0.00713472586097523	0.959808816404621	0.0710991189200821	0.674362638372877	0.0717490608053146	0.624019338355873	0.073150263307827	0.61025154896808	0.0840685273722174	0.663256865017787
GRB10	0.00170921877506538	0.398049721248562	0.0271484979954406	0.39212422796159	0.0722530122272346	0.593614660563997	0.0738353669814824	0.632287335097692	0.109281532829795	0.803257812110141	0.14820718572096	0.841144129622103
ABHD11	0.00113403402994484	0.491276974633021	0.124791558111956	0.309321071964203	0.125684191096154	0.302310890332184	0.206240342536394	0.338147674554239	0.231793044191013	0.370963809714491	0.236835984143201	0.388415650352167
COBL	4.96044041880117e-05	0.885570772828254	0.0208849460605087	0.793750697057935	0.0262018398017614	0.848702723569708	0.0267435958281086	0.854910859814206	0.132192337380251	0.916666420859018	0.138519794027548	0.991151699516382
FKBP14	0.00160240846810159	0.413211085922176	0.176672883561987	0.838910747513462	0.193723331815217	0.884259142001812	0.264935057821467	0.978963321215899	0.271216868167548	0.921530999017264	0.444444720537207	0.797252609172002
CRHR2	0.055286341043195	1.09992268596267e-06	0.055355807927443	1.27647802919082e-06	0.055405453247109	1.31296685115233e-06	0.122908735155993	2.30270139375125e-06	0.132962405227115	1.39965652849347e-06	0.138434501287468	1.3056590832168e-06
EPHB6	0.0067975889940825	0.0915054950473565	0.00709399923244388	0.0944187158097971	0.224681592631067	0.171247381483049	0.263590979073774	0.180095301016432	0.272158994445611	0.169817244577865	0.27850286107646	0.180427176702889
CASP2	0.0166455549780609	0.00811451359393616	0.112188325521866	0.00247462480860584	0.345110645705439	0.000439778464361891	0.384490954797202	0.000608535340386211	0.446338293984591	0.00339425474080434	0.454635170102493	0.00344480212780355
CHCHD2	0.00357534521664662	0.221383118834003	0.121015730415821	0.113221771633898	0.205791151837911	0.131541627601166	0.244537187486117	0.165321705180425	0.247931714892966	0.156521780849613	0.288177198672269	0.162876679225799
NPTX2	0.000149892069119851	0.802456430836926	0.000682092008298097	0.801545504467349	0.0148740940082014	0.792290319469314	0.0201581322629525	0.846163892354871	0.0258045705436337	0.889636468548144	0.0601253153111052	0.785215788687932
PDAP1	0.00165897840294254	0.405078322554162	0.380258555435668	0.458224114266133	0.601515768901884	0.843196412350088	0.629394142074177	0.942872954785973	0.630310849141321	0.918337681696276	0.636726414384386	0.980429852430327
